ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,SalesOrderNumber,SalesAmount
570,20230307,20230307,20230307,573,294,SO53485,851.8466
500,20230307,20230307,20230307,573,294,SO53485,1807.038
566,20230307,20230307,20230307,573,294,SO53485,851.8466
577,20230307,20230307,20230307,573,294,SO53485,2186.73
496,20230307,20230307,20230307,573,294,SO53485,3011.73
480,20230307,20230307,20230307,573,294,SO53485,2.748
559,20230307,20230307,20230307,573,294,SO53485,121.44
484,20230307,20230307,20230307,573,294,SO53485,38.16
558,20230307,20230307,20230307,573,294,SO53485,242.994
361,20230307,20230307,20230307,172,291,SO53486,4130.982
295,20230307,20230307,20230307,172,291,SO53486,818.70
374,20230307,20230307,20230307,37,293,SO53487,1466.01
473,20230307,20230307,20230307,30,284,SO53488,38.10
518,20230307,20230307,20230307,30,284,SO53488,32.544
562,20230307,20230307,20230307,202,281,SO53489,1525.8048
243,20230307,20230307,20230307,473,287,SO53490,858.90
520,20230307,20230307,20230307,473,287,SO53490,31.584
482,20230307,20230307,20230307,473,287,SO53490,16.182
240,20230307,20230307,20230307,473,287,SO53490,1717.80
440,20230307,20230307,20230307,473,287,SO53490,858.90
287,20230307,20230307,20230307,276,282,SO53491,202.332
561,20230307,20230307,20230307,640,294,SO53492,762.9024
603,20230307,20230307,20230307,640,294,SO53492,145.788
491,20230307,20230307,20230307,640,294,SO53492,97.182
222,20230307,20230307,20230307,640,294,SO53492,83.976
477,20230307,20230307,20230307,640,294,SO53492,14.97
225,20230307,20230307,20230307,640,294,SO53492,21.576
564,20230307,20230307,20230307,640,294,SO53492,762.9024
496,20230307,20230307,20230307,640,294,SO53492,1807.038
558,20230307,20230307,20230307,640,294,SO53492,242.994
483,20230307,20230307,20230307,640,294,SO53492,432.00
499,20230307,20230307,20230307,640,294,SO53492,602.346
552,20230307,20230307,20230307,640,294,SO53492,54.894
217,20230307,20230307,20230307,640,294,SO53492,83.976
586,20230307,20230307,20230307,640,294,SO53492,567.8978
490,20230307,20230307,20230307,640,294,SO53492,32.394
487,20230307,20230307,20230307,640,294,SO53492,131.976
579,20230307,20230307,20230307,640,294,SO53492,728.91
231,20230307,20230307,20230307,640,294,SO53492,59.988
569,20230307,20230307,20230307,640,294,SO53492,283.9489
471,20230307,20230307,20230307,640,294,SO53492,190.50
488,20230307,20230307,20230307,640,294,SO53492,97.182
234,20230307,20230307,20230307,640,294,SO53492,59.988
523,20230307,20230307,20230307,640,294,SO53492,63.168
214,20230307,20230307,20230307,640,294,SO53492,41.988
555,20230307,20230307,20230307,640,294,SO53492,63.90
465,20230307,20230307,20230307,640,294,SO53492,29.388
568,20230307,20230307,20230307,640,294,SO53492,283.9489
484,20230307,20230307,20230307,640,294,SO53492,4.77
576,20230307,20230307,20230307,640,294,SO53492,5721.768
572,20230307,20230307,20230307,640,294,SO53492,567.8978
472,20230307,20230307,20230307,640,294,SO53492,114.30
573,20230307,20230307,20230307,640,294,SO53492,2860.884
560,20230307,20230307,20230307,640,294,SO53492,728.91
533,20230307,20230307,20230307,293,287,SO53493,299.748
544,20230307,20230307,20230307,293,287,SO53493,97.188
527,20230307,20230307,20230307,293,287,SO53493,316.86
295,20230307,20230307,20230307,293,287,SO53493,2456.10
556,20230307,20230307,20230307,293,287,SO53493,210.588
359,20230307,20230307,20230307,293,287,SO53493,6884.97
543,20230307,20230307,20230307,293,287,SO53493,74.508
559,20230307,20230307,20230307,293,287,SO53493,97.152
475,20230307,20230307,20230307,293,287,SO53493,125.982
298,20230307,20230307,20230307,293,287,SO53493,2429.28
515,20230307,20230307,20230307,293,287,SO53493,16.272
552,20230307,20230307,20230307,293,287,SO53493,109.788
555,20230307,20230307,20230307,293,287,SO53493,511.20
551,20230307,20230307,20230307,293,287,SO53493,316.86
476,20230307,20230307,20230307,293,287,SO53493,293.958
480,20230307,20230307,20230307,293,287,SO53493,1.374
511,20230307,20230307,20230307,293,287,SO53493,873.816
400,20230307,20230307,20230307,293,287,SO53493,148.608
474,20230307,20230307,20230307,293,287,SO53493,251.964
532,20230307,20230307,20230307,293,287,SO53493,899.244
603,20230307,20230307,20230307,293,287,SO53493,72.894
525,20230307,20230307,20230307,293,287,SO53493,158.43
558,20230307,20230307,20230307,293,287,SO53493,971.976
306,20230307,20230307,20230307,293,287,SO53493,4858.56
524,20230307,20230307,20230307,293,287,SO53493,316.86
516,20230307,20230307,20230307,293,287,SO53493,46.968
398,20230307,20230307,20230307,293,287,SO53493,187.068
542,20230307,20230307,20230307,293,287,SO53493,24.294
531,20230307,20230307,20230307,293,287,SO53493,299.748
601,20230307,20230307,20230307,293,287,SO53493,32.394
552,20230307,20230307,20230307,445,292,SO53494,109.788
518,20230307,20230307,20230307,160,288,SO53495,16.272
580,20230307,20230307,20230307,160,288,SO53495,4082.376
558,20230307,20230307,20230307,295,282,SO53496,242.994
565,20230307,20230307,20230307,295,282,SO53496,567.8978
564,20230307,20230307,20230307,295,282,SO53496,762.9024
572,20230307,20230307,20230307,295,282,SO53496,283.9489
552,20230307,20230307,20230307,295,282,SO53496,109.788
579,20230307,20230307,20230307,295,282,SO53496,728.91
560,20230307,20230307,20230307,295,282,SO53496,728.91
586,20230307,20230307,20230307,295,282,SO53496,283.9489
488,20230307,20230307,20230307,295,282,SO53496,32.394
440,20230307,20230307,20230307,499,292,SO53497,1717.80
606,20230307,20230307,20230307,499,292,SO53497,971.982
376,20230307,20230307,20230307,499,292,SO53497,8796.06
255,20230307,20230307,20230307,499,292,SO53497,1011.66
584,20230307,20230307,20230307,499,292,SO53497,971.982
545,20230307,20230307,20230307,499,292,SO53497,170.058
580,20230307,20230307,20230307,499,292,SO53497,14220.2764
546,20230307,20230307,20230307,499,292,SO53497,149.016
287,20230307,20230307,20230307,499,292,SO53497,2108.4343
547,20230307,20230307,20230307,499,292,SO53497,145.782
386,20230307,20230307,20230307,499,292,SO53497,2689.176
390,20230307,20230307,20230307,499,292,SO53497,2016.882
240,20230307,20230307,20230307,499,292,SO53497,2576.70
520,20230307,20230307,20230307,499,292,SO53497,63.168
384,20230307,20230307,20230307,499,292,SO53497,2689.176
436,20230307,20230307,20230307,499,292,SO53497,713.796
378,20230307,20230307,20230307,499,292,SO53497,5864.04
258,20230307,20230307,20230307,499,292,SO53497,606.996
583,20230307,20230307,20230307,499,292,SO53497,10205.94
605,20230307,20230307,20230307,499,292,SO53497,971.982
243,20230307,20230307,20230307,499,292,SO53497,2576.70
281,20230307,20230307,20230307,499,292,SO53497,1213.992
382,20230307,20230307,20230307,499,292,SO53497,2016.882
418,20230307,20230307,20230307,499,292,SO53497,1784.49
408,20230307,20230307,20230307,499,292,SO53497,216.486
482,20230307,20230307,20230307,499,292,SO53497,16.182
246,20230307,20230307,20230307,499,292,SO53497,2576.70
430,20230307,20230307,20230307,499,292,SO53497,713.796
374,20230307,20230307,20230307,499,292,SO53497,5864.04
481,20230307,20230307,20230307,499,292,SO53497,21.576
472,20230307,20230307,20230307,499,292,SO53497,76.20
442,20230307,20230307,20230307,499,292,SO53497,2576.70
581,20230307,20230307,20230307,499,292,SO53497,10635.2699
434,20230307,20230307,20230307,499,292,SO53497,1070.694
503,20230307,20230307,20230307,303,296,SO53498,200.052
552,20230307,20230307,20230307,303,296,SO53498,109.788
500,20230307,20230307,20230307,303,296,SO53498,602.346
493,20230307,20230307,20230307,303,296,SO53498,200.052
507,20230307,20230307,20230307,303,296,SO53498,800.208
234,20230307,20230307,20230307,197,283,SO53499,59.988
363,20230307,20230307,20230307,197,283,SO53499,4130.982
531,20230307,20230307,20230307,197,283,SO53499,299.748
589,20230307,20230307,20230307,197,283,SO53499,923.388
512,20230307,20230307,20230307,197,283,SO53499,1310.724
595,20230307,20230307,20230307,197,283,SO53499,677.988
488,20230307,20230307,20230307,197,283,SO53499,129.576
490,20230307,20230307,20230307,197,283,SO53499,226.758
483,20230307,20230307,20230307,197,283,SO53499,504.00
357,20230307,20230307,20230307,197,283,SO53499,2783.988
515,20230307,20230307,20230307,197,283,SO53499,16.272
551,20230307,20230307,20230307,197,283,SO53499,475.29
591,20230307,20230307,20230307,197,283,SO53499,338.994
231,20230307,20230307,20230307,197,283,SO53499,179.964
217,20230307,20230307,20230307,197,283,SO53499,62.982
398,20230307,20230307,20230307,197,283,SO53499,26.724
471,20230307,20230307,20230307,197,283,SO53499,76.20
592,20230307,20230307,20230307,197,283,SO53499,677.988
474,20230307,20230307,20230307,197,283,SO53499,293.958
222,20230307,20230307,20230307,197,283,SO53499,125.964
400,20230307,20230307,20230307,197,283,SO53499,148.608
524,20230307,20230307,20230307,197,283,SO53499,475.29
597,20230307,20230307,20230307,197,283,SO53499,647.988
477,20230307,20230307,20230307,197,283,SO53499,8.982
525,20230307,20230307,20230307,197,283,SO53499,633.72
544,20230307,20230307,20230307,197,283,SO53499,97.188
587,20230307,20230307,20230307,197,283,SO53499,461.694
309,20230307,20230307,20230307,197,283,SO53499,2456.10
588,20230307,20230307,20230307,197,283,SO53499,1846.776
463,20230307,20230307,20230307,197,283,SO53499,58.776
214,20230307,20230307,20230307,197,283,SO53499,146.958
290,20230307,20230307,20230307,197,283,SO53499,1637.40
225,20230307,20230307,20230307,197,283,SO53499,21.576
511,20230307,20230307,20230307,197,283,SO53499,436.908
472,20230307,20230307,20230307,197,283,SO53499,114.30
491,20230307,20230307,20230307,197,283,SO53499,323.94
487,20230307,20230307,20230307,197,283,SO53499,131.976
476,20230307,20230307,20230307,197,283,SO53499,335.952
532,20230307,20230307,20230307,197,283,SO53499,599.496
600,20230307,20230307,20230307,197,283,SO53499,647.988
465,20230307,20230307,20230307,197,283,SO53499,58.776
542,20230307,20230307,20230307,197,283,SO53499,97.176
475,20230307,20230307,20230307,197,283,SO53499,167.976
237,20230307,20230307,20230307,197,283,SO53499,149.97
353,20230307,20230307,20230307,197,283,SO53499,1391.994
516,20230307,20230307,20230307,197,283,SO53499,46.968
484,20230307,20230307,20230307,197,283,SO53499,33.39
593,20230307,20230307,20230307,197,283,SO53499,1016.982
517,20230307,20230307,20230307,197,283,SO53499,31.584
598,20230307,20230307,20230307,197,283,SO53499,647.988
509,20230307,20230307,20230307,672,287,SO53500,400.104
521,20230307,20230307,20230307,672,287,SO53500,65.088
522,20230307,20230307,20230307,672,287,SO53500,46.968
568,20230307,20230307,20230307,672,287,SO53500,567.8978
505,20230307,20230307,20230307,672,287,SO53500,200.052
506,20230307,20230307,20230307,672,287,SO53500,1200.312
579,20230307,20230307,20230307,672,287,SO53500,3644.55
494,20230307,20230307,20230307,672,287,SO53500,1204.692
562,20230307,20230307,20230307,672,287,SO53500,2288.7072
502,20230307,20230307,20230307,672,287,SO53500,800.208
495,20230307,20230307,20230307,672,287,SO53500,1204.692
572,20230307,20230307,20230307,672,287,SO53500,2271.591
586,20230307,20230307,20230307,672,287,SO53500,1135.7955
496,20230307,20230307,20230307,672,287,SO53500,4216.422
217,20230307,20230307,20230307,672,287,SO53500,41.988
575,20230307,20230307,20230307,672,287,SO53500,1430.442
523,20230307,20230307,20230307,672,287,SO53500,157.92
585,20230307,20230307,20230307,672,287,SO53500,567.8978
548,20230307,20230307,20230307,672,287,SO53500,97.188
566,20230307,20230307,20230307,672,287,SO53500,1135.7955
507,20230307,20230307,20230307,672,287,SO53500,400.104
500,20230307,20230307,20230307,672,287,SO53500,1204.692
503,20230307,20230307,20230307,672,287,SO53500,400.104
561,20230307,20230307,20230307,672,287,SO53500,5340.3168
577,20230307,20230307,20230307,672,287,SO53500,1457.82
571,20230307,20230307,20230307,672,287,SO53500,1135.7955
493,20230307,20230307,20230307,672,287,SO53500,400.104
510,20230307,20230307,20230307,672,287,SO53500,1200.312
499,20230307,20230307,20230307,672,287,SO53500,2409.384
560,20230307,20230307,20230307,672,287,SO53500,3644.55
518,20230307,20230307,20230307,675,285,SO53501,16.272
255,20230307,20230307,20230307,675,285,SO53501,202.332
240,20230307,20230307,20230307,675,285,SO53501,858.90
404,20230307,20230307,20230307,675,285,SO53501,53.448
565,20230307,20230307,20230307,682,294,SO53502,567.8978
217,20230307,20230307,20230307,682,294,SO53502,167.952
567,20230307,20230307,20230307,682,294,SO53502,283.9489
586,20230307,20230307,20230307,682,294,SO53502,283.9489
569,20230307,20230307,20230307,682,294,SO53502,851.8466
572,20230307,20230307,20230307,682,294,SO53502,283.9489
571,20230307,20230307,20230307,682,294,SO53502,283.9489
563,20230307,20230307,20230307,682,294,SO53502,1525.8048
465,20230307,20230307,20230307,682,294,SO53502,29.388
568,20230307,20230307,20230307,682,294,SO53502,283.9489
483,20230307,20230307,20230307,682,294,SO53502,504.00
570,20230307,20230307,20230307,682,294,SO53502,851.8466
471,20230307,20230307,20230307,682,294,SO53502,228.60
603,20230307,20230307,20230307,682,294,SO53502,218.682
601,20230307,20230307,20230307,682,294,SO53502,97.182
496,20230307,20230307,20230307,682,294,SO53502,1807.038
575,20230307,20230307,20230307,682,294,SO53502,2860.884
523,20230307,20230307,20230307,682,294,SO53502,63.168
222,20230307,20230307,20230307,682,294,SO53502,83.976
577,20230307,20230307,20230307,682,294,SO53502,1457.82
231,20230307,20230307,20230307,682,294,SO53502,59.988
472,20230307,20230307,20230307,682,294,SO53502,152.40
560,20230307,20230307,20230307,682,294,SO53502,728.91
463,20230307,20230307,20230307,682,294,SO53502,58.776
484,20230307,20230307,20230307,682,294,SO53502,33.39
477,20230307,20230307,20230307,682,294,SO53502,11.976
573,20230307,20230307,20230307,682,294,SO53502,2860.884
499,20230307,20230307,20230307,682,294,SO53502,602.346
552,20230307,20230307,20230307,682,294,SO53502,219.576
574,20230307,20230307,20230307,682,294,SO53502,4291.326
225,20230307,20230307,20230307,682,294,SO53502,43.152
214,20230307,20230307,20230307,682,294,SO53502,62.982
556,20230307,20230307,20230307,682,294,SO53502,210.588
561,20230307,20230307,20230307,682,294,SO53502,762.9024
576,20230307,20230307,20230307,682,294,SO53502,4291.326
514,20230307,20230307,20230307,682,294,SO53502,127.80
558,20230307,20230307,20230307,682,294,SO53502,1214.97
564,20230307,20230307,20230307,682,294,SO53502,762.9024
488,20230307,20230307,20230307,682,294,SO53502,226.758
578,20230307,20230307,20230307,682,294,SO53502,1457.82
234,20230307,20230307,20230307,682,294,SO53502,209.958
490,20230307,20230307,20230307,682,294,SO53502,161.97
491,20230307,20230307,20230307,682,294,SO53502,97.182
237,20230307,20230307,20230307,682,294,SO53502,119.976
487,20230307,20230307,20230307,682,294,SO53502,98.982
475,20230307,20230307,20230307,586,291,SO53503,167.976
517,20230307,20230307,20230307,586,291,SO53503,126.336
544,20230307,20230307,20230307,586,291,SO53503,145.782
474,20230307,20230307,20230307,586,291,SO53503,585.1164
359,20230307,20230307,20230307,586,291,SO53503,2753.988
511,20230307,20230307,20230307,586,291,SO53503,436.908
573,20230307,20230307,20230307,212,295,SO53504,1430.442
503,20230307,20230307,20230307,212,295,SO53504,600.156
467,20230307,20230307,20230307,212,295,SO53504,14.694
484,20230307,20230307,20230307,176,295,SO53505,14.31
600,20230307,20230307,20230307,176,295,SO53505,647.988
516,20230307,20230307,20230307,176,295,SO53505,46.968
533,20230307,20230307,20230307,176,295,SO53505,599.496
214,20230307,20230307,20230307,176,295,SO53505,146.958
355,20230307,20230307,20230307,176,295,SO53505,6959.97
513,20230307,20230307,20230307,176,295,SO53505,655.362
587,20230307,20230307,20230307,176,295,SO53505,923.388
477,20230307,20230307,20230307,176,295,SO53505,8.982
491,20230307,20230307,20230307,176,295,SO53505,479.5662
591,20230307,20230307,20230307,176,295,SO53505,1016.982
231,20230307,20230307,20230307,176,295,SO53505,149.97
488,20230307,20230307,20230307,176,295,SO53505,161.97
515,20230307,20230307,20230307,176,295,SO53505,16.272
594,20230307,20230307,20230307,176,295,SO53505,338.994
475,20230307,20230307,20230307,176,295,SO53505,125.982
400,20230307,20230307,20230307,176,295,SO53505,148.608
237,20230307,20230307,20230307,176,295,SO53505,209.958
298,20230307,20230307,20230307,176,295,SO53505,1619.52
532,20230307,20230307,20230307,176,295,SO53505,299.748
596,20230307,20230307,20230307,176,295,SO53505,647.988
544,20230307,20230307,20230307,176,295,SO53505,145.782
309,20230307,20230307,20230307,176,295,SO53505,2456.10
551,20230307,20230307,20230307,176,295,SO53505,158.43
593,20230307,20230307,20230307,176,295,SO53505,677.988
599,20230307,20230307,20230307,176,295,SO53505,323.994
487,20230307,20230307,20230307,176,295,SO53505,131.976
517,20230307,20230307,20230307,176,295,SO53505,63.168
483,20230307,20230307,20230307,176,295,SO53505,504.00
543,20230307,20230307,20230307,176,295,SO53505,37.254
542,20230307,20230307,20230307,176,295,SO53505,48.588
353,20230307,20230307,20230307,176,295,SO53505,2783.988
527,20230307,20230307,20230307,176,295,SO53505,475.29
490,20230307,20230307,20230307,176,295,SO53505,64.788
471,20230307,20230307,20230307,176,295,SO53505,266.70
361,20230307,20230307,20230307,176,295,SO53505,1376.994
463,20230307,20230307,20230307,176,295,SO53505,29.388
595,20230307,20230307,20230307,176,295,SO53505,1016.982
402,20230307,20230307,20230307,176,295,SO53505,72.162
476,20230307,20230307,20230307,176,295,SO53505,585.1164
359,20230307,20230307,20230307,176,295,SO53505,5507.976
225,20230307,20230307,20230307,176,295,SO53505,16.182
472,20230307,20230307,20230307,176,295,SO53505,152.40
234,20230307,20230307,20230307,176,295,SO53505,149.97
357,20230307,20230307,20230307,176,295,SO53505,6959.97
217,20230307,20230307,20230307,176,295,SO53505,125.964
465,20230307,20230307,20230307,176,295,SO53505,44.082
474,20230307,20230307,20230307,176,295,SO53505,335.952
598,20230307,20230307,20230307,176,295,SO53505,647.988
222,20230307,20230307,20230307,176,295,SO53505,146.958
525,20230307,20230307,20230307,176,295,SO53505,158.43
378,20230307,20230307,20230307,72,283,SO53506,7330.05
243,20230307,20230307,20230307,72,283,SO53506,3435.60
582,20230307,20230307,20230307,72,283,SO53506,3061.782
386,20230307,20230307,20230307,72,283,SO53506,3361.47
605,20230307,20230307,20230307,72,283,SO53506,2591.952
481,20230307,20230307,20230307,72,283,SO53506,5.394
376,20230307,20230307,20230307,72,283,SO53506,10262.07
418,20230307,20230307,20230307,72,283,SO53506,1427.592
545,20230307,20230307,20230307,72,283,SO53506,121.47
584,20230307,20230307,20230307,72,283,SO53506,1295.976
255,20230307,20230307,20230307,72,283,SO53506,606.996
440,20230307,20230307,20230307,72,283,SO53506,4294.50
581,20230307,20230307,20230307,72,283,SO53506,2041.188
384,20230307,20230307,20230307,72,283,SO53506,1344.588
382,20230307,20230307,20230307,72,283,SO53506,5378.352
240,20230307,20230307,20230307,72,283,SO53506,3435.60
547,20230307,20230307,20230307,72,283,SO53506,242.97
436,20230307,20230307,20230307,72,283,SO53506,1070.694
580,20230307,20230307,20230307,72,283,SO53506,8164.752
520,20230307,20230307,20230307,72,283,SO53506,284.256
287,20230307,20230307,20230307,72,283,SO53506,1416.324
430,20230307,20230307,20230307,72,283,SO53506,713.796
434,20230307,20230307,20230307,72,283,SO53506,1427.592
281,20230307,20230307,20230307,72,283,SO53506,1011.66
258,20230307,20230307,20230307,72,283,SO53506,606.996
246,20230307,20230307,20230307,72,283,SO53506,5153.40
546,20230307,20230307,20230307,72,283,SO53506,149.016
390,20230307,20230307,20230307,72,283,SO53506,6722.94
442,20230307,20230307,20230307,72,283,SO53506,3435.60
606,20230307,20230307,20230307,72,283,SO53506,971.982
374,20230307,20230307,20230307,72,283,SO53506,10262.07
408,20230307,20230307,20230307,72,283,SO53506,432.972
583,20230307,20230307,20230307,72,283,SO53506,13331.5091
482,20230307,20230307,20230307,72,283,SO53506,5.394
404,20230307,20230307,20230307,72,283,SO53506,106.896
576,20230307,20230307,20230307,407,291,SO53507,1430.442
559,20230307,20230307,20230307,407,291,SO53507,12.144
564,20230307,20230307,20230307,407,291,SO53507,1525.8048
573,20230307,20230307,20230307,407,291,SO53507,1430.442
576,20230307,20230307,20230307,48,284,SO53508,10013.094
502,20230307,20230307,20230307,48,284,SO53508,1600.416
522,20230307,20230307,20230307,48,284,SO53508,23.484
500,20230307,20230307,20230307,48,284,SO53508,2409.384
572,20230307,20230307,20230307,48,284,SO53508,1135.7955
554,20230307,20230307,20230307,48,284,SO53508,54.942
523,20230307,20230307,20230307,48,284,SO53508,221.088
507,20230307,20230307,20230307,48,284,SO53508,200.052
499,20230307,20230307,20230307,48,284,SO53508,3614.076
553,20230307,20230307,20230307,48,284,SO53508,55.308
506,20230307,20230307,20230307,48,284,SO53508,400.104
495,20230307,20230307,20230307,48,284,SO53508,602.346
548,20230307,20230307,20230307,48,284,SO53508,194.376
494,20230307,20230307,20230307,48,284,SO53508,1807.038
498,20230307,20230307,20230307,48,284,SO53508,602.346
577,20230307,20230307,20230307,48,284,SO53508,2186.73
569,20230307,20230307,20230307,48,284,SO53508,3123.4376
564,20230307,20230307,20230307,48,284,SO53508,3051.6096
565,20230307,20230307,20230307,48,284,SO53508,567.8978
586,20230307,20230307,20230307,48,284,SO53508,1419.7444
497,20230307,20230307,20230307,48,284,SO53508,1204.692
570,20230307,20230307,20230307,48,284,SO53508,283.9489
225,20230307,20230307,20230307,156,284,SO53509,21.576
471,20230307,20230307,20230307,156,284,SO53509,76.20
482,20230307,20230307,20230307,156,284,SO53509,43.152
491,20230307,20230307,20230307,156,284,SO53509,194.364
481,20230307,20230307,20230307,156,284,SO53509,53.94
545,20230307,20230307,20230307,156,284,SO53509,72.882
217,20230307,20230307,20230307,156,284,SO53509,146.958
477,20230307,20230307,20230307,156,284,SO53509,14.97
547,20230307,20230307,20230307,156,284,SO53509,48.594
234,20230307,20230307,20230307,156,284,SO53509,119.976
231,20230307,20230307,20230307,156,284,SO53509,29.994
483,20230307,20230307,20230307,156,284,SO53509,432.00
472,20230307,20230307,20230307,156,284,SO53509,76.20
488,20230307,20230307,20230307,156,284,SO53509,32.394
490,20230307,20230307,20230307,156,284,SO53509,64.788
222,20230307,20230307,20230307,156,284,SO53509,62.982
465,20230307,20230307,20230307,156,284,SO53509,88.164
580,20230307,20230307,20230307,156,284,SO53509,1020.594
484,20230307,20230307,20230307,156,284,SO53509,14.31
287,20230307,20230307,20230307,156,284,SO53509,606.996
487,20230307,20230307,20230307,156,284,SO53509,98.982
434,20230307,20230307,20230307,156,284,SO53509,356.898
544,20230307,20230307,20230307,685,284,SO53510,97.188
590,20230307,20230307,20230307,685,284,SO53510,461.694
398,20230307,20230307,20230307,685,284,SO53510,26.724
531,20230307,20230307,20230307,685,284,SO53510,599.496
474,20230307,20230307,20230307,685,284,SO53510,585.1164
598,20230307,20230307,20230307,685,284,SO53510,647.988
542,20230307,20230307,20230307,685,284,SO53510,48.588
361,20230307,20230307,20230307,685,284,SO53510,2753.988
599,20230307,20230307,20230307,685,284,SO53510,971.982
596,20230307,20230307,20230307,685,284,SO53510,647.988
515,20230307,20230307,20230307,685,284,SO53510,32.544
475,20230307,20230307,20230307,685,284,SO53510,41.994
524,20230307,20230307,20230307,685,284,SO53510,950.58
512,20230307,20230307,20230307,685,284,SO53510,655.362
400,20230307,20230307,20230307,685,284,SO53510,74.304
594,20230307,20230307,20230307,685,284,SO53510,677.988
355,20230307,20230307,20230307,685,284,SO53510,2783.988
591,20230307,20230307,20230307,685,284,SO53510,677.988
589,20230307,20230307,20230307,685,284,SO53510,461.694
533,20230307,20230307,20230307,685,284,SO53510,149.874
543,20230307,20230307,20230307,685,284,SO53510,37.254
511,20230307,20230307,20230307,685,284,SO53510,1310.724
357,20230307,20230307,20230307,685,284,SO53510,8351.964
402,20230307,20230307,20230307,685,284,SO53510,72.162
597,20230307,20230307,20230307,685,284,SO53510,323.994
517,20230307,20230307,20230307,685,284,SO53510,63.168
309,20230307,20230307,20230307,685,284,SO53510,3274.80
353,20230307,20230307,20230307,685,284,SO53510,6959.97
592,20230307,20230307,20230307,685,284,SO53510,338.994
593,20230307,20230307,20230307,685,284,SO53510,1016.982
363,20230307,20230307,20230307,685,284,SO53510,6884.97
298,20230307,20230307,20230307,685,284,SO53510,2429.28
542,20230307,20230307,20230307,322,288,SO53511,24.294
477,20230307,20230307,20230307,322,288,SO53511,2.994
544,20230307,20230307,20230307,322,288,SO53511,48.594
475,20230307,20230307,20230307,322,288,SO53511,83.988
400,20230307,20230307,20230307,322,288,SO53511,111.456
511,20230307,20230307,20230307,322,288,SO53511,218.454
517,20230307,20230307,20230307,322,288,SO53511,63.168
398,20230307,20230307,20230307,88,290,SO53512,106.896
353,20230307,20230307,20230307,88,290,SO53512,6959.97
543,20230307,20230307,20230307,88,290,SO53512,74.508
590,20230307,20230307,20230307,88,290,SO53512,923.388
402,20230307,20230307,20230307,88,290,SO53512,144.324
475,20230307,20230307,20230307,88,290,SO53512,83.988
544,20230307,20230307,20230307,88,290,SO53512,48.594
598,20230307,20230307,20230307,88,290,SO53512,323.994
600,20230307,20230307,20230307,88,290,SO53512,971.982
597,20230307,20230307,20230307,88,290,SO53512,647.988
363,20230307,20230307,20230307,88,290,SO53512,2753.988
531,20230307,20230307,20230307,88,290,SO53512,299.748
400,20230307,20230307,20230307,88,290,SO53512,37.152
476,20230307,20230307,20230307,88,290,SO53512,293.958
599,20230307,20230307,20230307,88,290,SO53512,647.988
474,20230307,20230307,20230307,88,290,SO53512,621.6862
525,20230307,20230307,20230307,88,290,SO53512,475.29
595,20230307,20230307,20230307,88,290,SO53512,677.988
290,20230307,20230307,20230307,88,290,SO53512,1637.40
515,20230307,20230307,20230307,88,290,SO53512,32.544
592,20230307,20230307,20230307,88,290,SO53512,677.988
516,20230307,20230307,20230307,88,290,SO53512,46.968
355,20230307,20230307,20230307,88,290,SO53512,6959.97
551,20230307,20230307,20230307,88,290,SO53512,633.72
524,20230307,20230307,20230307,88,290,SO53512,316.86
542,20230307,20230307,20230307,88,290,SO53512,24.294
359,20230307,20230307,20230307,88,290,SO53512,1376.994
532,20230307,20230307,20230307,88,290,SO53512,599.496
513,20230307,20230307,20230307,88,290,SO53512,436.908
593,20230307,20230307,20230307,88,290,SO53512,338.994
512,20230307,20230307,20230307,88,290,SO53512,655.362
357,20230307,20230307,20230307,88,290,SO53512,2783.988
594,20230307,20230307,20230307,88,290,SO53512,1016.982
510,20230307,20230307,20230307,281,291,SO53513,600.156
571,20230307,20230307,20230307,281,291,SO53513,283.9489
548,20230307,20230307,20230307,281,291,SO53513,145.782
472,20230307,20230307,20230307,281,291,SO53513,228.60
575,20230307,20230307,20230307,281,291,SO53513,1430.442
467,20230307,20230307,20230307,281,291,SO53513,44.082
488,20230307,20230307,20230307,281,291,SO53513,398.9429
561,20230307,20230307,20230307,281,291,SO53513,1525.8048
573,20230307,20230307,20230307,281,291,SO53513,4291.326
509,20230307,20230307,20230307,281,291,SO53513,200.052
231,20230307,20230307,20230307,281,291,SO53513,179.964
214,20230307,20230307,20230307,281,291,SO53513,238.6598
483,20230307,20230307,20230307,281,291,SO53513,216.00
491,20230307,20230307,20230307,281,291,SO53513,620.6151
507,20230307,20230307,20230307,281,291,SO53513,200.052
465,20230307,20230307,20230307,281,291,SO53513,194.8816
565,20230307,20230307,20230307,281,291,SO53513,3123.4376
554,20230307,20230307,20230307,281,291,SO53513,54.942
569,20230307,20230307,20230307,281,291,SO53513,567.8978
487,20230307,20230307,20230307,281,291,SO53513,230.958
463,20230307,20230307,20230307,281,291,SO53513,88.164
484,20230307,20230307,20230307,281,291,SO53513,47.70
502,20230307,20230307,20230307,281,291,SO53513,400.104
222,20230307,20230307,20230307,281,291,SO53513,167.952
237,20230307,20230307,20230307,281,291,SO53513,179.964
563,20230307,20230307,20230307,281,291,SO53513,762.9024
521,20230307,20230307,20230307,281,291,SO53513,32.544
560,20230307,20230307,20230307,281,291,SO53513,3644.55
234,20230307,20230307,20230307,281,291,SO53513,391.7966
471,20230307,20230307,20230307,281,291,SO53513,714.375
